,Unnamed: 0,tau,alpha,t,path,id,timepoint,trainvaltest,t_star
4904,4904,-3.085691,0.6571560000000001,-2.36,images/SimulatedData__Reconstruction__starman__subject_s490__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s490__tp_0__age_-6.37.vtk', 490, 490, 490, 490, 490, 490, 490, 490, 490]",4.0,val,0.47689219479600026
4905,4905,-3.085691,0.6571560000000001,-1.36,images/SimulatedData__Reconstruction__starman__subject_s490__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s490__tp_0__age_-6.37.vtk', 490, 490, 490, 490, 490, 490, 490, 490, 490]",5.0,val,1.1340481947960002
4906,4906,-3.085691,0.6571560000000001,-0.35,images/SimulatedData__Reconstruction__starman__subject_s490__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s490__tp_0__age_-6.37.vtk', 490, 490, 490, 490, 490, 490, 490, 490, 490]",6.0,val,1.7977757547960003
4907,4907,-3.085691,0.6571560000000001,0.65,images/SimulatedData__Reconstruction__starman__subject_s490__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s490__tp_0__age_-6.37.vtk', 490, 490, 490, 490, 490, 490, 490, 490, 490]",7.0,val,2.454931754796
4908,4908,-3.085691,0.6571560000000001,1.65,images/SimulatedData__Reconstruction__starman__subject_s490__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s490__tp_0__age_-6.37.vtk', 490, 490, 490, 490, 490, 490, 490, 490, 490]",8.0,val,3.112087754796
4909,4909,-3.085691,0.6571560000000001,2.65,images/SimulatedData__Reconstruction__starman__subject_s490__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s490__tp_0__age_-6.37.vtk', 490, 490, 490, 490, 490, 490, 490, 490, 490]",9.0,val,3.7692437547960003
4910,4910,2.042005,1.159866,-5.31,images/SimulatedData__Reconstruction__starman__subject_s491__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s491__tp_0__age_-5.31.vtk', 491, 491, 491, 491, 491, 491, 491, 491, 491]",0.0,val,-8.52734063133
4911,4911,2.042005,1.159866,-4.25,images/SimulatedData__Reconstruction__starman__subject_s491__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s491__tp_0__age_-5.31.vtk', 491, 491, 491, 491, 491, 491, 491, 491, 491]",1.0,val,-7.29788267133
4912,4912,2.042005,1.159866,-3.2,images/SimulatedData__Reconstruction__starman__subject_s491__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s491__tp_0__age_-5.31.vtk', 491, 491, 491, 491, 491, 491, 491, 491, 491]",2.0,val,-6.080023371330001
4913,4913,2.042005,1.159866,-2.14,images/SimulatedData__Reconstruction__starman__subject_s491__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s491__tp_0__age_-5.31.vtk', 491, 491, 491, 491, 491, 491, 491, 491, 491]",3.0,val,-4.850565411330001
4914,4914,2.042005,1.159866,-1.08,images/SimulatedData__Reconstruction__starman__subject_s491__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s491__tp_0__age_-5.31.vtk', 491, 491, 491, 491, 491, 491, 491, 491, 491]",4.0,val,-3.6211074513300003
4915,4915,2.042005,1.159866,-0.02,images/SimulatedData__Reconstruction__starman__subject_s491__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s491__tp_0__age_-5.31.vtk', 491, 491, 491, 491, 491, 491, 491, 491, 491]",5.0,val,-2.3916494913300004
4916,4916,2.042005,1.159866,1.03,images/SimulatedData__Reconstruction__starman__subject_s491__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s491__tp_0__age_-5.31.vtk', 491, 491, 491, 491, 491, 491, 491, 491, 491]",6.0,val,-1.1737901913300002
4917,4917,2.042005,1.159866,2.09,images/SimulatedData__Reconstruction__starman__subject_s491__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s491__tp_0__age_-5.31.vtk', 491, 491, 491, 491, 491, 491, 491, 491, 491]",7.0,val,0.055667768669999756
4918,4918,2.042005,1.159866,3.15,images/SimulatedData__Reconstruction__starman__subject_s491__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s491__tp_0__age_-5.31.vtk', 491, 491, 491, 491, 491, 491, 491, 491, 491]",8.0,val,1.28512572867
4919,4919,2.042005,1.159866,4.2,images/SimulatedData__Reconstruction__starman__subject_s491__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s491__tp_0__age_-5.31.vtk', 491, 491, 491, 491, 491, 491, 491, 491, 491]",9.0,val,2.5029850286700004
4920,4920,1.22154,1.097068,-2.59,images/SimulatedData__Reconstruction__starman__subject_s492__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s492__tp_0__age_-2.59.vtk', 492, 492, 492, 492, 492, 492, 492, 492, 492]",0.0,val,-4.181518564719999
4921,4921,1.22154,1.097068,-1.58,images/SimulatedData__Reconstruction__starman__subject_s492__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s492__tp_0__age_-2.59.vtk', 492, 492, 492, 492, 492, 492, 492, 492, 492]",1.0,val,-3.0734798847199998
4922,4922,1.22154,1.097068,-0.57,images/SimulatedData__Reconstruction__starman__subject_s492__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s492__tp_0__age_-2.59.vtk', 492, 492, 492, 492, 492, 492, 492, 492, 492]",2.0,val,-1.9654412047199998
4923,4923,1.22154,1.097068,0.44,images/SimulatedData__Reconstruction__starman__subject_s492__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s492__tp_0__age_-2.59.vtk', 492, 492, 492, 492, 492, 492, 492, 492, 492]",3.0,val,-0.8574025247200001
4924,4924,1.22154,1.097068,1.45,images/SimulatedData__Reconstruction__starman__subject_s492__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s492__tp_0__age_-2.59.vtk', 492, 492, 492, 492, 492, 492, 492, 492, 492]",4.0,val,0.2506361552799999
4925,4925,1.22154,1.097068,2.46,images/SimulatedData__Reconstruction__starman__subject_s492__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s492__tp_0__age_-2.59.vtk', 492, 492, 492, 492, 492, 492, 492, 492, 492]",5.0,val,1.3586748352799998
4926,4926,1.22154,1.097068,3.47,images/SimulatedData__Reconstruction__starman__subject_s492__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s492__tp_0__age_-2.59.vtk', 492, 492, 492, 492, 492, 492, 492, 492, 492]",6.0,val,2.46671351528
4927,4927,1.22154,1.097068,4.48,images/SimulatedData__Reconstruction__starman__subject_s492__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s492__tp_0__age_-2.59.vtk', 492, 492, 492, 492, 492, 492, 492, 492, 492]",7.0,val,3.5747521952800003
4928,4928,1.22154,1.097068,5.49,images/SimulatedData__Reconstruction__starman__subject_s492__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s492__tp_0__age_-2.59.vtk', 492, 492, 492, 492, 492, 492, 492, 492, 492]",8.0,val,4.68279087528
4929,4929,1.22154,1.097068,6.5,images/SimulatedData__Reconstruction__starman__subject_s492__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s492__tp_0__age_-2.59.vtk', 492, 492, 492, 492, 492, 492, 492, 492, 492]",9.0,val,5.790829555279999
4930,4930,-0.3669159999999999,1.308759,-4.82,images/SimulatedData__Reconstruction__starman__subject_s493__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s493__tp_0__age_-4.82.vtk', 493, 493, 493, 493, 493, 493, 493, 493, 493]",0.0,val,-5.828013762756001
4931,4931,-0.3669159999999999,1.308759,-3.79,images/SimulatedData__Reconstruction__starman__subject_s493__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s493__tp_0__age_-4.82.vtk', 493, 493, 493, 493, 493, 493, 493, 493, 493]",1.0,val,-4.479991992756
4932,4932,-0.3669159999999999,1.308759,-2.76,images/SimulatedData__Reconstruction__starman__subject_s493__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s493__tp_0__age_-4.82.vtk', 493, 493, 493, 493, 493, 493, 493, 493, 493]",2.0,val,-3.131970222756
4933,4933,-0.3669159999999999,1.308759,-1.73,images/SimulatedData__Reconstruction__starman__subject_s493__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s493__tp_0__age_-4.82.vtk', 493, 493, 493, 493, 493, 493, 493, 493, 493]",3.0,val,-1.7839484527560003
4934,4934,-0.3669159999999999,1.308759,-0.71,images/SimulatedData__Reconstruction__starman__subject_s493__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s493__tp_0__age_-4.82.vtk', 493, 493, 493, 493, 493, 493, 493, 493, 493]",4.0,val,-0.4490142727560001
4935,4935,-0.3669159999999999,1.308759,0.32,images/SimulatedData__Reconstruction__starman__subject_s493__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s493__tp_0__age_-4.82.vtk', 493, 493, 493, 493, 493, 493, 493, 493, 493]",5.0,val,0.8990074972439999
4936,4936,-0.3669159999999999,1.308759,1.35,images/SimulatedData__Reconstruction__starman__subject_s493__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s493__tp_0__age_-4.82.vtk', 493, 493, 493, 493, 493, 493, 493, 493, 493]",6.0,val,2.2470292672439998
4937,4937,-0.3669159999999999,1.308759,2.38,images/SimulatedData__Reconstruction__starman__subject_s493__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s493__tp_0__age_-4.82.vtk', 493, 493, 493, 493, 493, 493, 493, 493, 493]",7.0,val,3.5950510372439997
4938,4938,-0.3669159999999999,1.308759,3.41,images/SimulatedData__Reconstruction__starman__subject_s493__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s493__tp_0__age_-4.82.vtk', 493, 493, 493, 493, 493, 493, 493, 493, 493]",8.0,val,4.9430728072439996
4939,4939,-0.3669159999999999,1.308759,4.44,images/SimulatedData__Reconstruction__starman__subject_s493__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s493__tp_0__age_-4.82.vtk', 493, 493, 493, 493, 493, 493, 493, 493, 493]",9.0,val,6.291094577244
4940,4940,-0.206954,1.042311,-2.98,images/SimulatedData__Reconstruction__starman__subject_s494__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s494__tp_0__age_-2.98.vtk', 494, 494, 494, 494, 494, 494, 494, 494, 494]",0.0,val,-2.890376349306
4941,4941,-0.206954,1.042311,-1.79,images/SimulatedData__Reconstruction__starman__subject_s494__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s494__tp_0__age_-2.98.vtk', 494, 494, 494, 494, 494, 494, 494, 494, 494]",1.0,val,-1.650026259306
4942,4942,-0.206954,1.042311,-0.59,images/SimulatedData__Reconstruction__starman__subject_s494__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s494__tp_0__age_-2.98.vtk', 494, 494, 494, 494, 494, 494, 494, 494, 494]",2.0,val,-0.39925305930599997
4943,4943,-0.206954,1.042311,0.61,images/SimulatedData__Reconstruction__starman__subject_s494__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s494__tp_0__age_-2.98.vtk', 494, 494, 494, 494, 494, 494, 494, 494, 494]",3.0,val,0.851520140694
4944,4944,-0.206954,1.042311,1.8,images/SimulatedData__Reconstruction__starman__subject_s494__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s494__tp_0__age_-2.98.vtk', 494, 494, 494, 494, 494, 494, 494, 494, 494]",4.0,val,2.091870230694
4945,4945,-0.206954,1.042311,3.0,images/SimulatedData__Reconstruction__starman__subject_s494__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s494__tp_0__age_-2.98.vtk', 494, 494, 494, 494, 494, 494, 494, 494, 494]",5.0,val,3.342643430694
4946,4946,-0.206954,1.042311,4.2,images/SimulatedData__Reconstruction__starman__subject_s494__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s494__tp_0__age_-2.98.vtk', 494, 494, 494, 494, 494, 494, 494, 494, 494]",6.0,val,4.593416630694
4947,4947,-0.206954,1.042311,5.4,images/SimulatedData__Reconstruction__starman__subject_s494__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s494__tp_0__age_-2.98.vtk', 494, 494, 494, 494, 494, 494, 494, 494, 494]",7.0,val,5.844189830694
4948,4948,-0.206954,1.042311,6.59,images/SimulatedData__Reconstruction__starman__subject_s494__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s494__tp_0__age_-2.98.vtk', 494, 494, 494, 494, 494, 494, 494, 494, 494]",8.0,val,7.084539920694
4949,4949,-0.206954,1.042311,7.79,images/SimulatedData__Reconstruction__starman__subject_s494__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s494__tp_0__age_-2.98.vtk', 494, 494, 494, 494, 494, 494, 494, 494, 494]",9.0,val,8.335313120694
4950,4950,2.173845,1.011881,-5.21,images/SimulatedData__Reconstruction__starman__subject_s495__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s495__tp_0__age_-5.21.vtk', 495, 495, 495, 495, 495, 495, 495, 495, 495]",0.0,val,-7.471572462445001
4951,4951,2.173845,1.011881,-4.3,images/SimulatedData__Reconstruction__starman__subject_s495__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s495__tp_0__age_-5.21.vtk', 495, 495, 495, 495, 495, 495, 495, 495, 495]",1.0,val,-6.550760752445
4952,4952,2.173845,1.011881,-3.38,images/SimulatedData__Reconstruction__starman__subject_s495__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s495__tp_0__age_-5.21.vtk', 495, 495, 495, 495, 495, 495, 495, 495, 495]",2.0,val,-5.6198302324450005
4953,4953,2.173845,1.011881,-2.47,images/SimulatedData__Reconstruction__starman__subject_s495__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s495__tp_0__age_-5.21.vtk', 495, 495, 495, 495, 495, 495, 495, 495, 495]",3.0,val,-4.699018522445001
4954,4954,2.173845,1.011881,-1.56,images/SimulatedData__Reconstruction__starman__subject_s495__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s495__tp_0__age_-5.21.vtk', 495, 495, 495, 495, 495, 495, 495, 495, 495]",4.0,val,-3.778206812445
4955,4955,2.173845,1.011881,-0.64,images/SimulatedData__Reconstruction__starman__subject_s495__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s495__tp_0__age_-5.21.vtk', 495, 495, 495, 495, 495, 495, 495, 495, 495]",5.0,val,-2.847276292445
4956,4956,2.173845,1.011881,0.27,images/SimulatedData__Reconstruction__starman__subject_s495__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s495__tp_0__age_-5.21.vtk', 495, 495, 495, 495, 495, 495, 495, 495, 495]",6.0,val,-1.926464582445
4957,4957,2.173845,1.011881,1.18,images/SimulatedData__Reconstruction__starman__subject_s495__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s495__tp_0__age_-5.21.vtk', 495, 495, 495, 495, 495, 495, 495, 495, 495]",7.0,val,-1.005652872445
4958,4958,2.173845,1.011881,2.1,images/SimulatedData__Reconstruction__starman__subject_s495__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s495__tp_0__age_-5.21.vtk', 495, 495, 495, 495, 495, 495, 495, 495, 495]",8.0,val,-0.07472235244499995
4959,4959,2.173845,1.011881,3.01,images/SimulatedData__Reconstruction__starman__subject_s495__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s495__tp_0__age_-5.21.vtk', 495, 495, 495, 495, 495, 495, 495, 495, 495]",9.0,val,0.8460893575549998
4960,4960,2.155206,1.039708,-2.56,images/SimulatedData__Reconstruction__starman__subject_s496__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s496__tp_0__age_-2.56.vtk', 496, 496, 496, 496, 496, 496, 496, 496, 496]",0.0,val,-4.902437399848001
4961,4961,2.155206,1.039708,-1.48,images/SimulatedData__Reconstruction__starman__subject_s496__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s496__tp_0__age_-2.56.vtk', 496, 496, 496, 496, 496, 496, 496, 496, 496]",1.0,val,-3.7795527598480003
4962,4962,2.155206,1.039708,-0.4,images/SimulatedData__Reconstruction__starman__subject_s496__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s496__tp_0__age_-2.56.vtk', 496, 496, 496, 496, 496, 496, 496, 496, 496]",2.0,val,-2.656668119848
4963,4963,2.155206,1.039708,0.68,images/SimulatedData__Reconstruction__starman__subject_s496__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s496__tp_0__age_-2.56.vtk', 496, 496, 496, 496, 496, 496, 496, 496, 496]",3.0,val,-1.5337834798480001
4964,4964,2.155206,1.039708,1.76,images/SimulatedData__Reconstruction__starman__subject_s496__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s496__tp_0__age_-2.56.vtk', 496, 496, 496, 496, 496, 496, 496, 496, 496]",4.0,val,-0.4108988398480002
4965,4965,2.155206,1.039708,2.85,images/SimulatedData__Reconstruction__starman__subject_s496__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s496__tp_0__age_-2.56.vtk', 496, 496, 496, 496, 496, 496, 496, 496, 496]",5.0,val,0.7223828801519999
4966,4966,2.155206,1.039708,3.93,images/SimulatedData__Reconstruction__starman__subject_s496__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s496__tp_0__age_-2.56.vtk', 496, 496, 496, 496, 496, 496, 496, 496, 496]",6.0,val,1.8452675201520001
4967,4967,2.155206,1.039708,5.01,images/SimulatedData__Reconstruction__starman__subject_s496__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s496__tp_0__age_-2.56.vtk', 496, 496, 496, 496, 496, 496, 496, 496, 496]",7.0,val,2.968152160152
4968,4968,2.155206,1.039708,6.09,images/SimulatedData__Reconstruction__starman__subject_s496__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s496__tp_0__age_-2.56.vtk', 496, 496, 496, 496, 496, 496, 496, 496, 496]",8.0,val,4.091036800152
4969,4969,2.155206,1.039708,7.17,images/SimulatedData__Reconstruction__starman__subject_s496__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s496__tp_0__age_-2.56.vtk', 496, 496, 496, 496, 496, 496, 496, 496, 496]",9.0,val,5.213921440152
4970,4970,-0.275569,1.237947,-4.5,images/SimulatedData__Reconstruction__starman__subject_s497__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s497__tp_0__age_-4.50.vtk', 497, 497, 497, 497, 497, 497, 497, 497, 497]",0.0,val,-5.229621683156999
4971,4971,-0.275569,1.237947,-3.52,images/SimulatedData__Reconstruction__starman__subject_s497__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s497__tp_0__age_-4.50.vtk', 497, 497, 497, 497, 497, 497, 497, 497, 497]",1.0,val,-4.016433623157
4972,4972,-0.275569,1.237947,-2.55,images/SimulatedData__Reconstruction__starman__subject_s497__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s497__tp_0__age_-4.50.vtk', 497, 497, 497, 497, 497, 497, 497, 497, 497]",2.0,val,-2.8156250331569996
4973,4973,-0.275569,1.237947,-1.57,images/SimulatedData__Reconstruction__starman__subject_s497__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s497__tp_0__age_-4.50.vtk', 497, 497, 497, 497, 497, 497, 497, 497, 497]",3.0,val,-1.602436973157
4974,4974,-0.275569,1.237947,-0.59,images/SimulatedData__Reconstruction__starman__subject_s497__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s497__tp_0__age_-4.50.vtk', 497, 497, 497, 497, 497, 497, 497, 497, 497]",4.0,val,-0.38924891315699994
4975,4975,-0.275569,1.237947,0.38,images/SimulatedData__Reconstruction__starman__subject_s497__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s497__tp_0__age_-4.50.vtk', 497, 497, 497, 497, 497, 497, 497, 497, 497]",5.0,val,0.811559676843
4976,4976,-0.275569,1.237947,1.36,images/SimulatedData__Reconstruction__starman__subject_s497__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s497__tp_0__age_-4.50.vtk', 497, 497, 497, 497, 497, 497, 497, 497, 497]",6.0,val,2.024747736843
4977,4977,-0.275569,1.237947,2.33,images/SimulatedData__Reconstruction__starman__subject_s497__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s497__tp_0__age_-4.50.vtk', 497, 497, 497, 497, 497, 497, 497, 497, 497]",7.0,val,3.225556326843
4978,4978,-0.275569,1.237947,3.31,images/SimulatedData__Reconstruction__starman__subject_s497__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s497__tp_0__age_-4.50.vtk', 497, 497, 497, 497, 497, 497, 497, 497, 497]",8.0,val,4.438744386843
4979,4979,-0.275569,1.237947,4.28,images/SimulatedData__Reconstruction__starman__subject_s497__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s497__tp_0__age_-4.50.vtk', 497, 497, 497, 497, 497, 497, 497, 497, 497]",9.0,val,5.6395529768429995
4980,4980,1.337055,0.7855300000000001,-2.77,images/SimulatedData__Reconstruction__starman__subject_s498__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s498__tp_0__age_-2.77.vtk', 498, 498, 498, 498, 498, 498, 498, 498, 498]",0.0,val,-3.2262149141500003
4981,4981,1.337055,0.7855300000000001,-1.75,images/SimulatedData__Reconstruction__starman__subject_s498__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s498__tp_0__age_-2.77.vtk', 498, 498, 498, 498, 498, 498, 498, 498, 498]",1.0,val,-2.4249743141500004
4982,4982,1.337055,0.7855300000000001,-0.72,images/SimulatedData__Reconstruction__starman__subject_s498__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s498__tp_0__age_-2.77.vtk', 498, 498, 498, 498, 498, 498, 498, 498, 498]",2.0,val,-1.6158784141500002
4983,4983,1.337055,0.7855300000000001,0.3,images/SimulatedData__Reconstruction__starman__subject_s498__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s498__tp_0__age_-2.77.vtk', 498, 498, 498, 498, 498, 498, 498, 498, 498]",3.0,val,-0.8146378141500001
4984,4984,1.337055,0.7855300000000001,1.32,images/SimulatedData__Reconstruction__starman__subject_s498__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s498__tp_0__age_-2.77.vtk', 498, 498, 498, 498, 498, 498, 498, 498, 498]",4.0,val,-0.013397214150000034
4985,4985,1.337055,0.7855300000000001,2.35,images/SimulatedData__Reconstruction__starman__subject_s498__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s498__tp_0__age_-2.77.vtk', 498, 498, 498, 498, 498, 498, 498, 498, 498]",5.0,val,0.79569868585
4986,4986,1.337055,0.7855300000000001,3.37,images/SimulatedData__Reconstruction__starman__subject_s498__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s498__tp_0__age_-2.77.vtk', 498, 498, 498, 498, 498, 498, 498, 498, 498]",6.0,val,1.59693928585
4987,4987,1.337055,0.7855300000000001,4.39,images/SimulatedData__Reconstruction__starman__subject_s498__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s498__tp_0__age_-2.77.vtk', 498, 498, 498, 498, 498, 498, 498, 498, 498]",7.0,val,2.39817988585
4988,4988,1.337055,0.7855300000000001,5.41,images/SimulatedData__Reconstruction__starman__subject_s498__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s498__tp_0__age_-2.77.vtk', 498, 498, 498, 498, 498, 498, 498, 498, 498]",8.0,val,3.19942048585
4989,4989,1.337055,0.7855300000000001,6.44,images/SimulatedData__Reconstruction__starman__subject_s498__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s498__tp_0__age_-2.77.vtk', 498, 498, 498, 498, 498, 498, 498, 498, 498]",9.0,val,4.00851638585
4990,4990,1.235178,0.907048,-5.0,images/SimulatedData__Reconstruction__starman__subject_s499__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s499__tp_0__age_-5.00.vtk', 499, 499, 499, 499, 499, 499, 499, 499, 499]",0.0,val,-5.655605734544
4991,4991,1.235178,0.907048,-3.96,images/SimulatedData__Reconstruction__starman__subject_s499__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s499__tp_0__age_-5.00.vtk', 499, 499, 499, 499, 499, 499, 499, 499, 499]",1.0,val,-4.712275814544
4992,4992,1.235178,0.907048,-2.92,images/SimulatedData__Reconstruction__starman__subject_s499__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s499__tp_0__age_-5.00.vtk', 499, 499, 499, 499, 499, 499, 499, 499, 499]",2.0,val,-3.768945894544
4993,4993,1.235178,0.907048,-1.87,images/SimulatedData__Reconstruction__starman__subject_s499__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s499__tp_0__age_-5.00.vtk', 499, 499, 499, 499, 499, 499, 499, 499, 499]",3.0,val,-2.8165454945440005
4994,4994,1.235178,0.907048,-0.83,images/SimulatedData__Reconstruction__starman__subject_s499__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s499__tp_0__age_-5.00.vtk', 499, 499, 499, 499, 499, 499, 499, 499, 499]",4.0,val,-1.8732155745439998
4995,4995,1.235178,0.907048,0.21,images/SimulatedData__Reconstruction__starman__subject_s499__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s499__tp_0__age_-5.00.vtk', 499, 499, 499, 499, 499, 499, 499, 499, 499]",5.0,val,-0.9298856545440001
4996,4996,1.235178,0.907048,1.25,images/SimulatedData__Reconstruction__starman__subject_s499__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s499__tp_0__age_-5.00.vtk', 499, 499, 499, 499, 499, 499, 499, 499, 499]",6.0,val,0.0134442654559999
4997,4997,1.235178,0.907048,2.3,images/SimulatedData__Reconstruction__starman__subject_s499__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s499__tp_0__age_-5.00.vtk', 499, 499, 499, 499, 499, 499, 499, 499, 499]",7.0,val,0.9658446654559997
4998,4998,1.235178,0.907048,3.34,images/SimulatedData__Reconstruction__starman__subject_s499__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s499__tp_0__age_-5.00.vtk', 499, 499, 499, 499, 499, 499, 499, 499, 499]",8.0,val,1.9091745854559996
4999,4999,1.235178,0.907048,4.38,images/SimulatedData__Reconstruction__starman__subject_s499__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s499__tp_0__age_-5.00.vtk', 499, 499, 499, 499, 499, 499, 499, 499, 499]",9.0,val,2.8525045054559994
5000,5000,0.044922,0.867967,-8.08,images/SimulatedData__Reconstruction__starman__subject_s500__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s500__tp_0__age_-8.08.vtk', 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.0,test,-7.052164173574
5001,5001,0.044922,0.867967,-7.19,images/SimulatedData__Reconstruction__starman__subject_s500__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s500__tp_0__age_-8.08.vtk', 500, 500, 500, 500, 500, 500, 500, 500, 500]",1.0,test,-6.279673543574001
5002,5002,0.044922,0.867967,-6.3,images/SimulatedData__Reconstruction__starman__subject_s500__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s500__tp_0__age_-8.08.vtk', 500, 500, 500, 500, 500, 500, 500, 500, 500]",2.0,test,-5.507182913574
5003,5003,0.044922,0.867967,-5.4,images/SimulatedData__Reconstruction__starman__subject_s500__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s500__tp_0__age_-8.08.vtk', 500, 500, 500, 500, 500, 500, 500, 500, 500]",3.0,test,-4.726012613574
